Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,PAN_1_S7,PAN_2_S8,PAN_3_S9,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000127585.12,FBXL16,6.175683864,6.88243804,0.000531094,0.002841626,3.977242236,4.023166779,3.383379307,10.6109914,10.79916206,8.500686459,9.970279972,3.794596107,2.627494387,1.393687682
ENSG00000083444.17,PLOD1,6.173807951,14.29336274,1.64E-05,0.000308338,10.94887433,11.88378876,10.7867132,17.43905423,17.34338264,17.35836327,17.38026672,11.20645877,1.550915154,0.633119763
ENSG00000124374.9,PAIP2B,6.167048752,11.12861017,0.00021449,0.00151564,8.429947547,7.533712141,8.171597704,13.44789972,13.88588876,15.30261517,14.21213455,8.045085797,1.766560967,0.82094354
ENSG00000174238.15,PITPNA,6.166286945,18.15694005,0.00150762,0.006100792,15.57173911,14.91235968,14.73729093,21.61040511,22.65487174,19.45497372,21.24008352,15.07379658,1.409073249,0.494746611
ENSG00000173692.14,PSMD1,6.15464295,17.59978887,6.09E-05,0.000668684,14.34995216,14.59557102,14.62187899,19.77131265,21.04929553,21.21072284,20.67711034,14.52246739,1.423801465,0.50974799
ENSG00000111707.12,SUDS3,6.147375554,21.59343383,0.000391474,0.002299981,18.28040128,18.38664521,18.89219166,23.48390777,24.66393105,25.853526,24.66712161,18.51974605,1.331936277,0.413525062
ENSG00000124641.16,MED20,6.140740083,32.50718796,0.000582352,0.003036836,28.99303821,29.36177762,29.95563794,35.01808649,37.01538372,34.69920381,35.57755801,29.43681792,1.208607469,0.273345763
ENSG00000166529.15,ZSCAN21,6.12556555,11.68673409,0.001277124,0.005401374,8.165827228,8.708823981,8.997202722,14.99383752,13.08398655,16.17072652,14.74951686,8.62395131,1.710296862,0.77424676
ENSG00000109689.19,STIM2,6.117043017,7.60492981,1.97E-07,3.53E-05,4.560014964,4.435504147,4.643705794,10.71154793,10.50362559,10.77518043,10.66345132,4.546408302,2.345467149,1.229875295
ENSG00000198914.5,POU3F3,6.106197298,3.277153745,7.48E-06,0.000201037,0.322953195,0.349212094,0,6.447260848,6.707677459,5.835818876,6.330252394,0.224055096,28.25310603,4.820337575
ENSG00000131437.16,KIF3A,6.104928725,7.074993813,6.39E-06,0.000184337,3.566483542,4.348784885,4.152319924,9.900818072,10.36886843,10.11268802,10.12745818,4.022529451,2.517684034,1.332097238
ENSG00000174871.11,CNIH2,6.092090036,3.915153073,0.000240744,0.001647391,1.198103337,0.777311724,0.631909106,5.808724981,7.858225961,7.216643331,6.961198091,0.869108056,8.009588735,3.001728167
ENSG00000131981.16,LGALS3,6.087153703,12.8779928,0.001420452,0.005845363,9.534831714,8.663946475,11.30446967,15.42437088,15.32791573,17.01242235,15.92156965,9.834415951,1.618964434,0.695071292
ENSG00000135148.12,TRAFD1,6.08479537,20.61251251,0.000442575,0.002503239,18.43646555,16.38264704,17.8912319,22.90585908,24.14463515,23.91423637,23.6549102,17.57011483,1.34631506,0.429016064
ENSG00000127980.16,PEX1,6.082740749,14.03148244,0.001709067,0.006674852,10.57561408,10.94604597,11.44867614,16.66473573,15.65419355,18.89962916,17.07285281,10.99011206,1.553473951,0.635498051
ENSG00000074319.13,TSG101,6.078576082,12.92596116,0.000134049,0.00111036,9.672816245,9.230647445,10.75655567,15.37178133,16.11552117,16.40844511,15.9652492,9.886673121,1.614825231,0.691378033
ENSG00000157851.17,DPYSL5,6.061420913,16.24469165,0.000145727,0.001166475,13.14890534,13.78608548,12.70695277,18.65488919,18.99511778,20.17619936,19.27540211,13.2139812,1.458712694,0.54469576
ENSG00000010278.15,CD9,6.060367164,10.14308014,0.000159847,0.001237398,7.618267954,7.471401666,6.24902006,13.89498549,12.68551411,12.93929157,13.17326372,7.11289656,1.852025207,0.889103735
ENSG00000186666.6,BCDIN3D,6.056511358,22.32804814,0.002319828,0.008463794,20.06589032,19.34468896,18.48879808,24.82106765,27.22052837,24.02731543,25.35630381,19.29979246,1.313812253,0.393759126
ENSG00000116005.12,PCYOX1,6.056163586,30.43977014,0.001114984,0.004896491,28.63037069,26.92360682,26.68108754,32.33320665,33.493531,34.57681817,33.46785194,27.41168835,1.220933622,0.287984768
ENSG00000168490.14,PHYHIP,6.045332218,3.830687685,0.000418179,0.002405532,1.10188015,0.595736286,0.726448293,5.695737822,6.77541452,8.088909041,6.853353794,0.808021576,8.481647019,3.084344444
ENSG00000164934.14,DCAF13,6.043731526,29.96602197,0.002656633,0.009391589,27.393353,26.40801634,27.03109929,31.01222841,33.32273336,34.62870144,32.98788774,26.94415621,1.224305838,0.291963995
ENSG00000130751.10,NPAS1,6.040993369,4.025738429,1.41E-07,2.80E-05,0.921734491,1.139062293,0.95492845,6.947317434,7.053145829,7.138242079,7.046235114,1.005241745,7.009493139,2.809310126
ENSG00000145246.14,ATP10D,6.036460059,4.634522659,1.84E-05,0.000327513,1.294104838,1.723561053,1.831211997,7.651421827,8.177356555,7.129479682,7.652752688,1.616292629,4.734756905,2.243290356
ENSG00000125354.24,SEPTIN6,6.036223565,4.801561367,5.71E-06,0.00017572,1.847505065,1.878811166,1.624032525,8.27976286,7.429230198,7.750026391,7.81967315,1.783449585,4.384577627,2.132437872
ENSG00000112655.16,PTK7,6.033882478,18.2886718,5.30E-05,0.000613174,15.51560725,15.82587849,14.47370594,21.35484846,21.0043588,21.55763185,21.30561304,15.27173056,1.395101423,0.480370009
ENSG00000144674.16,GOLGA4,6.030343961,16.99986614,0.000659842,0.003335762,13.64010036,12.97089155,15.34309058,19.41083705,20.03193589,20.60234143,20.01503812,13.98469416,1.431210285,0.51723566
ENSG00000128040.11,SPINK2,6.02402138,3.111716433,0.00010036,0.00091124,0.143715938,0.155401292,0,5.123332757,6.75542031,6.492428304,6.123727123,0.099705743,61.41799771,5.940589575
ENSG00000111269.3,CREBL2,6.023631467,17.42721068,0.002192464,0.00809964,13.9056376,13.98208206,15.35846518,18.58501657,21.48321993,21.24884274,20.43902641,14.41539495,1.417861008,0.503716113
ENSG00000163624.6,CDS1,6.02347928,4.035591727,1.32E-06,8.45E-05,1.001510965,0.947574688,1.122470609,6.85495433,6.897238476,7.389801296,7.047331368,1.023852087,6.883153783,2.783069743
ENSG00000188352.12,FOCAD,6.015792765,6.317789449,2.05E-06,0.000103413,3.338197846,3.150215834,3.441265518,9.116388633,9.172622225,9.688046637,9.325685831,3.309893066,2.817518767,1.49442522
ENSG00000164715.6,LMTK2,5.998561333,12.72442247,4.27E-05,0.000532134,9.30514452,10.4929507,9.377330199,16.04099799,15.56664072,15.56347071,15.72370314,9.725141806,1.616809652,0.693149839
ENSG00000128917.8,DLL4,5.997610987,3.115768475,0.000684621,0.003417778,0.350888945,0,0,5.503893114,5.178243146,7.661585647,6.114573969,0.116962982,52.27785642,5.708128082
ENSG00000132356.11,PRKAA1,5.989099069,25.44066462,0.000504549,0.002745882,21.15232455,23.2036732,22.98234749,28.3513957,29.05886492,27.89538184,28.43521415,22.44611508,1.266821187,0.341212901
ENSG00000107758.16,PPP3CB,5.982433579,13.44370204,0.000115026,0.001001779,11.03325868,9.66823849,10.65595858,15.9373202,16.32148908,17.04594721,16.43491883,10.45248525,1.572345565,0.652918324
ENSG00000203814.6,H2BC18,5.974397214,3.734213174,5.19E-05,0.000603328,0.632829425,0.622076319,0.986137958,5.906552867,6.980651264,7.277031211,6.721411781,0.747014567,8.99769841,3.169556011
ENSG00000112659.14,CUL9,5.967192251,13.90609594,0.00020194,0.001454016,10.83369205,11.3661767,10.56763068,17.45843901,15.80511425,17.40552293,16.88969206,10.92249981,1.546321113,0.628839944
ENSG00000162444.12,RBP7,5.956381878,7.023769577,0.000843721,0.003979198,3.902763041,3.925666564,4.308306309,8.541915748,10.12005526,11.34391054,10.00196052,4.045578638,2.472318897,1.305864844
ENSG00000178585.15,CTNNBIP1,5.954114804,7.205084369,2.55E-05,0.000393488,3.96255,4.403760262,4.317770639,10.31990339,9.535654559,10.69086737,10.18214177,4.228026967,2.408249013,1.267984575
ENSG00000185728.17,YTHDF3,5.950408499,33.59468502,0.001870627,0.007145034,29.53495095,30.09953408,32.22395727,36.3901544,35.70459952,37.61491388,36.56988927,30.61948077,1.194334076,0.25620644
ENSG00000123836.15,PFKFB2,5.947753138,11.62701129,1.54E-05,0.00029613,8.674490019,8.984029152,8.300884991,14.45716024,14.24375805,15.10174528,14.60088786,8.653134721,1.687352425,0.754761331
ENSG00000112079.9,STK38,5.94143568,8.171243146,1.80E-05,0.000324031,5.322062309,4.858836508,5.420677103,11.26997064,10.59048993,11.56542239,11.14196099,5.200525307,2.142468372,1.099273907
ENSG00000104687.14,GSR,5.930238128,31.00698323,0.000781986,0.0037568,27.78768933,27.11655303,29.22135014,34.34093757,32.96364857,34.61172074,33.97210229,28.04186416,1.211478028,0.276768239
ENSG00000137831.15,UACA,5.928611074,8.652477656,2.43E-05,0.00038315,5.373765777,5.844581215,5.846169365,11.84044712,10.97795957,12.03194288,11.61678319,5.688172119,2.042269986,1.030173602
ENSG00000123342.16,MMP19,5.927159324,6.698863837,0.001274819,0.00539378,4.080166837,2.94127988,4.184405809,9.050468639,8.672662485,11.26419937,9.662443499,3.735284175,2.586802783,1.371170067
ENSG00000163605.15,PPP4R2,5.918939352,19.34484802,0.000294909,0.001884639,15.42745219,16.24821223,17.48047062,22.23440645,21.94446541,22.73408123,22.3043177,16.38537835,1.361232998,0.44491403
ENSG00000106236.4,NPTX2,5.909309232,3.063208229,6.38E-06,0.000184337,0,0.1467329,0.178927938,5.805059656,6.52693779,5.721591087,6.017862845,0.108553613,55.43678089,5.79277158
ENSG00000080371.6,RAB21,5.897170815,18.12845534,0.000472256,0.002621362,13.91064864,16.26130285,15.36765829,20.74742686,21.08346594,21.40022943,21.07704074,15.17986993,1.388486255,0.473512895
ENSG00000006283.18,CACNA1G,5.893738739,3.241948588,2.33E-06,0.000110514,0.255808343,0.359590116,0.269839197,6.383522199,5.788473297,6.394458378,6.188817958,0.295079219,20.97341177,4.39048966
ENSG00000187608.10,ISG15,5.882123898,3.524001374,1.44E-05,0.00028748,0.891922367,0.688888141,0.168007767,6.359232142,6.128591516,6.907366309,6.465063323,0.582939425,11.09045477,3.471246619
ENSG00000205476.9,CCDC85C,5.859405254,22.63317249,0.000389023,0.002290149,20.37484505,20.09641774,18.6391468,26.26775821,24.85714759,25.56371955,25.56287512,19.70346987,1.29737936,0.375600392
ENSG00000150961.15,SEC24D,5.851113601,5.438410396,6.33E-07,5.88E-05,2.697396872,2.295122875,2.546041039,8.218227079,8.394802196,8.478872314,8.363967196,2.512853595,3.328473737,1.734860785
ENSG00000103034.14,NDRG4,5.851018551,4.252412407,0.000128954,0.001082058,1.042495942,1.563618587,1.374594865,7.672559796,7.683125897,6.178079354,7.177921683,1.326903131,5.409529538,2.435503129
ENSG00000176472.10,ZNF575,5.848969104,7.370192626,0.000528086,0.002831975,3.854300915,5.035957589,4.446865719,9.160137393,10.35774876,11.36614538,10.29467718,4.445708074,2.315643989,1.211413468
ENSG00000185344.15,ATP6V0A2,5.847966884,13.81192966,0.000207339,0.001481529,10.37048254,10.98941895,11.30393717,17.10467414,17.38259158,15.7204736,16.73591311,10.88794622,1.537104681,0.62021542
ENSG00000142867.14,BCL10,5.844628513,13.8779926,0.001281038,0.00541144,11.48270096,9.354779897,12.02955417,17.27108174,17.02297156,16.10686726,16.80030685,10.95567834,1.533479382,0.616808769
ENSG00000125848.10,FLRT3,5.834115096,6.295806524,4.23E-05,0.000530032,3.385202899,2.903114948,3.84792908,8.655609798,9.315122076,9.667860343,9.212864072,3.378748976,2.726708654,1.447160558
ENSG00000125731.13,SH2D3A,5.82699123,8.212257342,0.00015497,0.001214256,4.686788609,5.912509411,5.296987161,11.93424526,10.85663073,10.58638288,11.12575296,5.298761727,2.099689235,1.070175817
ENSG00000163347.6,CLDN1,5.824442039,2.912221019,3.40E-06,0.000133999,0,0,0,6.255350574,5.687543604,5.530431938,5.824442039,0,Inf,Inf
ENSG00000183530.14,PRR14L,5.823726228,21.08372428,0.000433436,0.002465531,17.2892579,17.9952109,19.2311147,24.71972517,23.87731823,23.38971878,23.99558739,18.17186117,1.320480449,0.401062941
ENSG00000177125.5,ZBTB34,5.819252403,20.74013064,0.000465815,0.002594641,16.93282003,17.35750582,19.20118748,23.56604649,23.61886106,23.76436299,23.64975685,17.83050444,1.32636499,0.407477832
ENSG00000149591.17,TAGLN,5.80854779,5.708239376,0.000278898,0.001809097,2.742568803,2.053082392,3.616245247,8.12242226,9.455337177,8.259780374,8.612513271,2.803965481,3.071547539,1.618965712
ENSG00000145911.6,N4BP3,5.796577264,8.448978437,0.000953283,0.004353174,4.762723299,6.327110974,5.562235142,10.47824832,10.85898295,12.70456994,11.34726707,5.550689805,2.044298541,1.031605897
ENSG00000136715.19,SAP130,5.783301322,9.391004955,0.00015652,0.001219062,6.5438826,6.502230816,6.451949465,11.93736532,13.34018494,11.57041658,12.28265562,6.499354294,1.88982706,0.918254218
ENSG00000109321.11,AREG,5.782996004,2.953863201,0.000858971,0.004033754,0,0.187095598,0,4.687865045,7.376621008,5.471597556,5.845361203,0.062365199,93.72793269,6.550407157
ENSG00000183307.4,TMEM121B,5.776165999,3.579884294,0.001670613,0.006563412,1.347092484,0.728311399,0,4.802253058,6.994714731,7.606934089,6.467967293,0.691801294,9.349458212,3.224882765
ENSG00000049089.15,COL9A2,5.774503636,8.008725744,0.000489801,0.002683007,4.435783109,4.689862988,6.238775682,10.40152767,10.55997401,11.72643101,10.89597756,5.121473926,2.127508159,1.089164664
ENSG00000182040.9,USH1G,5.763534939,2.967569605,0.000530377,0.002840643,0,0.257406405,0,7.128474079,4.684045979,5.735491165,5.849337074,0.085802135,68.17239533,6.09111577
ENSG00000127948.16,POR,5.761697206,8.241466857,5.68E-06,0.00017572,5.377228178,5.772309861,4.932316724,11.02928884,11.15988335,11.17777419,11.12231546,5.360618254,2.074819533,1.052985857
ENSG00000155508.14,CNOT8,5.749039722,35.36739414,0.001322948,0.005538336,32.30928508,32.63281744,32.53652033,37.59153275,39.97626037,37.15794889,38.24191401,32.49287428,1.176932323,0.235031363
ENSG00000109184.15,DCUN1D4,5.725742522,9.759747623,0.000307557,0.0019374,6.383519505,6.652462482,7.654647099,11.97196263,12.31286317,13.58303085,12.62261888,6.896876362,1.830193586,0.871996256
ENSG00000151726.15,ACSL1,5.718772723,9.644167091,0.000271776,0.001781584,6.569846684,7.492939127,6.291556378,13.43707813,12.26674986,11.80683236,12.50355345,6.78478073,1.842882467,0.881964064
ENSG00000142173.16,COL6A2,5.718460623,4.060938192,6.67E-05,0.000705645,1.47489118,1.222689688,0.907542775,7.641398374,6.234127746,6.884979393,6.920168504,1.201707881,5.758611235,2.525720929
ENSG00000164647.9,STEAP1,5.699166926,5.458669503,0.000702303,0.003479793,2.140070798,1.780059333,3.907127989,7.746514686,8.997747,8.180497213,8.308252966,2.60908604,3.184353769,1.671000623
ENSG00000107651.14,SEC23IP,5.691083451,19.2779846,6.23E-05,0.000676862,16.18059691,16.46493865,16.65179305,21.61911848,21.82212865,22.92933185,22.12352632,16.43244287,1.346332161,0.429034389
ENSG00000117152.14,RGS4,5.681370636,3.20676224,7.05E-05,0.00073194,0.638182547,0.460048219,0,6.066822436,5.348481389,6.727038848,6.047447558,0.366076922,16.51960883,4.046107621
ENSG00000183160.9,TMEM119,5.680752905,3.249094124,0.000225803,0.001569503,1.008132525,0.21802049,0,5.750230285,7.053043863,5.465137582,6.089470577,0.408717672,14.89896571,3.897140277
ENSG00000130517.14,PGPEP1,5.671762673,6.371571801,0.000469854,0.002612327,4.247187146,2.831005683,3.528878564,10.20448917,9.094808513,8.323061727,9.207453137,3.535690464,2.604145705,1.380810171
ENSG00000102804.15,TSC22D1,5.665606145,8.039006812,5.15E-06,0.00016626,5.064266017,4.979371185,5.574974015,10.89934429,11.11060824,10.60547711,10.87180988,5.206203739,2.088241342,1.062288457
ENSG00000051825.15,MPHOSPH9,5.663726742,14.090932,0.001597216,0.006368409,11.71483087,10.02915654,12.03321847,15.72225023,17.04079374,18.00534213,16.92279537,11.25906863,1.503036879,0.587880408
ENSG00000132801.7,ZSWIM3,5.646535558,6.714013828,0.00036577,0.002195035,4.525699025,3.691721731,3.454817389,8.944282837,9.026577941,10.64098404,9.537281607,3.890746049,2.451273223,1.293531298
ENSG00000023287.13,RB1CC1,5.640028284,13.08896267,0.000160021,0.001238289,9.771693765,9.847834252,11.18731756,15.51298288,15.81103944,16.40290811,15.90897681,10.26894852,1.549231333,0.631552585
ENSG00000123643.13,SLC36A1,5.622493294,7.671835642,0.000155819,0.001217794,4.073923765,5.339598949,5.16824427,10.91435982,10.72864984,9.806237207,10.48308229,4.860588995,2.156751435,1.108859916
ENSG00000156675.16,RAB11FIP1,5.614045016,11.36863543,1.72E-05,0.000316639,8.438621634,8.7633784,8.482838724,13.58196516,14.47632724,14.4686814,14.17565794,8.56161292,1.655722826,0.72746118
ENSG00000119661.15,DNAL1,5.613303139,6.833022503,0.00135698,0.005648836,3.684930088,3.764926199,4.629256513,8.440405642,9.293346638,11.18526994,9.639674072,4.026370933,2.394134627,1.25950428
ENSG00000164794.9,KCNV1,5.612007617,2.997444235,2.80E-05,0.000415622,0.422159648,0.152161631,0,6.421153661,5.69162362,5.297566849,5.803448043,0.191440426,30.31464228,4.921942893
ENSG00000002919.15,SNX11,5.603322418,16.35382114,0.001679303,0.006586929,14.00300808,12.86121664,13.79225508,18.28371568,18.35039056,20.8323408,19.15548235,13.55215993,1.413463422,0.499234549
ENSG00000011347.10,SYT7,5.601290228,7.986378985,7.30E-05,0.000748947,5.394178007,5.120790007,5.042233599,10.11140072,11.57180047,10.67787111,10.7870241,5.185733871,2.080134532,1.056676837
ENSG00000008283.16,CYB561,5.596328582,5.854289891,0.000242628,0.001657603,2.43082556,2.891320058,3.846231183,9.185594895,8.901794939,7.869972714,8.652454182,3.0561256,2.831184092,1.501405561
ENSG00000137103.20,TMEM8B,5.592663725,6.403281633,2.12E-05,0.000354225,3.444446213,3.760669879,3.615733219,8.631144301,9.248721206,9.71897498,9.199613496,3.60694977,2.550524427,1.350793918
ENSG00000143643.13,TTC13,5.591310143,10.09552607,6.19E-05,0.000675841,7.030209032,7.118766875,7.750637099,12.47233048,13.59664337,12.60456959,12.89118114,7.299871002,1.765946431,0.82044158
ENSG00000166145.14,SPINT1,5.590133272,6.625906836,0.000116542,0.001008347,4.573326771,3.904087847,3.01510598,9.267231599,9.209279657,9.786409159,9.420973472,3.830840199,2.459244704,1.298215295
ENSG00000112335.15,SNX3,5.581863087,18.75534736,0.000656622,0.00332504,15.32816886,15.9100262,16.6550524,20.34828617,22.39103505,21.89951549,21.54627891,15.96441582,1.349644055,0.432578972
ENSG00000174514.13,MFSD4A,5.563091063,6.099513405,0.000700123,0.003474686,3.763390647,3.146992595,3.043520377,9.15873783,9.928316128,7.556122851,8.881058936,3.317967873,2.676656097,1.42043179
ENSG00000104881.16,PPP1R13L,5.55904637,4.955993055,0.000328357,0.002031554,2.685183171,2.073937053,1.770289385,8.751922824,6.849039745,7.60558615,7.73551624,2.17646987,3.554157284,1.829507527
ENSG00000162885.14,B3GALNT2,5.543552368,16.59190954,0.000781969,0.0037568,13.45034665,14.28599031,13.72406311,17.94638608,20.11504849,20.02962261,19.36368573,13.82013336,1.401121482,0.486582047
ENSG00000073921.18,PICALM,5.542550107,14.66449219,0.00056006,0.002957006,11.37931779,11.17404339,13.12629024,16.80983715,17.72307401,17.77439058,17.43576725,11.89321714,1.466026143,0.55191083
ENSG00000186648.15,CARMIL3,5.519439306,6.334006285,0.000315427,0.001973468,3.469327571,4.585061581,2.668470744,8.65746962,9.481221674,9.14248652,9.093725938,3.574286632,2.544207243,1.347216193
ENSG00000204287.14,HLA-DRA,5.505719324,2.752859662,2.48E-05,0.00038786,0,0,0,6.124568163,5.417447903,4.975141906,5.505719324,0,Inf,Inf
ENSG00000143032.8,BARHL2,5.502161982,2.849842066,0.000412301,0.002384385,0.296283223,0,0,4.647371233,6.801509975,5.353887962,5.600923057,0.098761074,56.71184822,5.825578269
