Geneid,GeneSymbol,logFC,AveExpr,P.Value,adj.P.Val,DMSO1_S1,DMSO2_S2,DMSO3_S3,JOI_Plus_PAN_1_S10,JOI_Plus_PAN_2_S11,JOI_Plus_PAN_3_S12,AvgCase,AvgControl,FoldChange,log2FC_Actual
ENSG00000121104.8,FAM117A,7.35441884,16.15840997,1.75E-06,4.54E-05,12.15059943,12.67015119,12.62285101,19.98207948,20.0449435,19.47983517,19.83561939,12.48120055,1.589239698,0.668336736
ENSG00000105321.14,CCDC9,7.316929427,14.90475807,0.000102665,0.000595353,10.79285451,12.39980773,10.54621781,18.62427982,18.90974888,18.15563964,18.56322278,11.24629335,1.650608089,0.722997616
ENSG00000101335.10,MYL9,7.313583157,14.8624108,0.000506282,0.001973306,11.49844491,10.57764169,11.54077108,18.77460805,16.95785836,19.82514074,18.51920238,11.20561923,1.65267104,0.724799589
ENSG00000032219.19,ARID4A,7.313344527,12.81771508,5.10E-07,2.28E-05,8.925819004,9.088149311,9.469160127,16.57724702,16.52081583,16.32509917,16.47438734,9.161042814,1.798309175,0.846641078
ENSG00000143387.14,CTSK,7.303306018,6.275112125,0.001609417,0.004871972,2.207630524,3.517875864,2.14487096,11.43989061,10.51076907,7.829635713,9.926765133,2.623459116,3.783845943,1.919853352
ENSG00000106780.9,MEGF9,7.285931317,6.484350237,0.000147732,0.000775545,3.140289353,2.550778353,2.833086028,10.19111361,8.970755529,11.22007854,10.1273159,2.841384578,3.564218646,1.833585841
ENSG00000127948.16,POR,7.254731385,8.987983947,0.000158969,0.000817313,5.377228178,5.772309861,4.932316724,12.55131754,13.74692906,11.54780232,12.61534964,5.360618254,2.353338559,1.234708887
ENSG00000006432.16,MAP3K9,7.254614297,7.242350926,4.97E-06,8.12E-05,3.199296268,3.841449423,3.804385642,10.42587121,11.00829983,11.17480319,10.86965807,3.615043778,3.006784632,1.588221535
ENSG00000173402.12,DAG1,7.231991501,26.10522714,0.000489283,0.00192191,24.04096868,21.85626417,21.57046133,29.0052581,29.76414606,30.39426452,29.72122289,22.48923139,1.321575752,0.402259122
ENSG00000221890.6,NPTXR,7.220234005,3.793599338,0.000129235,0.000704834,0.33385004,0.216596968,0,6.330530349,7.341027801,8.539590872,7.403716341,0.183482336,40.35111223,5.334536535
ENSG00000261150.3,EPPK1,7.218300936,3.7750663,0.00020862,0.001004754,0.323075387,0.17467211,0,6.970537927,6.407182383,8.774929995,7.384216768,0.165915833,44.50579944,5.475921437
ENSG00000103591.13,AAGAB,7.186635987,12.83722955,0.000770295,0.00272569,8.925824821,8.771077589,10.03483225,15.07518841,16.12699947,18.08945474,16.43054754,9.243911553,1.777445343,0.829805197
ENSG00000130304.17,SLC27A1,7.175205264,6.101739425,1.02E-06,3.41E-05,2.648423445,2.666262347,2.227724589,9.990701856,9.532329321,9.544994995,9.689342057,2.514136794,3.853943859,1.946335556
ENSG00000007541.17,PIGQ,7.157675306,16.69361952,0.003676672,0.009544201,13.07149992,13.37905699,12.8937887,20.61897698,22.49663137,17.70176317,20.27245718,13.11478187,1.545771586,0.628327153
ENSG00000205189.12,ZBTB10,7.149590772,19.02363734,0.000145212,0.000766652,14.99929169,15.94627836,15.40095582,22.47083832,21.63478619,23.68967368,22.59843273,15.44884196,1.462791372,0.548724023
ENSG00000104859.15,CLASRP,7.147061779,20.32313996,0.00305057,0.008199399,17.01782797,17.70712794,15.52387132,23.02736976,26.21609615,22.44654665,23.89667085,16.74960907,1.426700214,0.51268222
ENSG00000119328.12,ABITRAM,7.144427578,11.70921934,5.10E-05,0.000365276,8.776581569,7.230623879,8.403811194,15.49423012,14.8318262,15.51824306,15.28143313,8.137005547,1.878016801,0.909209969
ENSG00000171130.18,ATP6V0E2,7.083390229,26.82303386,0.002368804,0.00665626,21.16343085,23.49174667,25.18883873,30.84686187,30.75657601,29.49074905,30.36472898,23.28133875,1.304251843,0.383222472
ENSG00000116809.12,ZBTB17,7.069078618,9.454016513,0.000133448,0.000720938,6.579106281,5.658899221,5.520426109,13.87370695,12.00017067,13.09178984,12.98855582,5.919477204,2.194206578,1.133699358
ENSG00000111540.16,RAB5B,7.012548226,38.28310454,0.00363141,0.009446394,33.2240564,37.38518586,33.72124902,42.57257049,41.4369503,41.35861516,41.78937865,34.77683042,1.20164426,0.265009857
ENSG00000146250.7,PRSS35,6.989713845,3.755779513,8.41E-05,0.000517848,0.129661871,0.140204506,0.512901396,6.146684942,7.759416908,7.845807457,7.250636436,0.260922591,27.78845789,4.79641387
ENSG00000122741.16,DCAF10,6.975729219,17.32471308,4.60E-05,0.000340908,13.56286968,13.92273594,14.0249398,20.6616455,20.07963376,21.69645381,20.81257769,13.83684847,1.504141476,0.58894027
ENSG00000106236.4,NPTX2,6.96611372,3.591610473,9.01E-06,0.000117868,0,0.1467329,0.178927938,6.762787368,7.743013524,6.718201107,7.074667333,0.108553613,65.17210394,6.026182665
ENSG00000102024.18,PLS3,6.951166825,7.435702589,5.24E-05,0.000372855,3.636889115,3.623756858,4.619711555,10.50791641,10.54697978,11.67896181,10.911286,3.960119176,2.755292332,1.462205395
ENSG00000151117.9,TMEM86A,6.907207192,3.963297972,9.29E-05,0.000557592,0,0.949914378,0.579168749,7.474753503,6.52051425,8.255436952,7.416901568,0.509694376,14.55166452,3.863112283
ENSG00000141452.10,RMC1,6.890292178,9.751457098,0.000151475,0.000788935,6.56535951,6.317619106,6.035954411,14.42322253,12.74159953,12.4249875,13.19660319,6.306311009,2.092602659,1.0652984
ENSG00000178950.17,GAK,6.875776963,14.08395317,0.000111955,0.000635098,10.62505053,11.4222923,9.890851232,17.06181499,17.18950148,18.31420848,17.52184165,10.64606469,1.645851511,0.718834181
ENSG00000035862.12,TIMP2,6.874648713,8.251105935,1.39E-05,0.00015597,4.787651447,4.615882571,5.037810717,12.32704571,11.12690894,11.61133622,11.68843029,4.813781578,2.428118123,1.279838608
ENSG00000121690.11,DEPDC7,6.845017529,6.679889195,0.001872212,0.005513002,3.568516993,3.024361721,3.179262577,10.31650946,8.053518193,11.93716622,10.10239796,3.25738043,3.101387196,1.632913652
ENSG00000014824.14,SLC30A9,6.809868344,20.86773589,0.003220387,0.008554834,16.12786128,16.97735328,19.28319059,23.67411211,23.13481195,26.00908612,24.27267006,17.46280172,1.389964248,0.475047775
ENSG00000084764.12,MAPRE3,6.791866585,9.660474037,0.000374275,0.001561716,6.639994863,6.820889884,5.332737485,13.94096134,13.35735693,11.87090372,13.05640733,6.264540744,2.084176297,1.059477318
ENSG00000173818.17,ENDOV,6.772301825,7.793003482,0.000876386,0.003007267,4.097709944,5.880998572,3.241849194,10.14286419,11.50932494,11.88527405,11.17915439,4.40685257,2.536766143,1.342990527
ENSG00000100345.22,MYH9,6.759749347,24.67606391,0.000619003,0.002291978,21.06547944,22.51865487,20.30443339,28.48528696,28.76007733,26.92245145,28.05593858,21.29618923,1.317415913,0.397710881
ENSG00000156873.16,PHKG2,6.754937478,18.05484987,0.000834801,0.002896968,15.90602139,15.1927318,12.93339019,21.75094591,21.58313497,20.96287494,21.43231861,14.67738113,1.460227708,0.546193361
ENSG00000157191.20,NECAP2,6.738452198,16.04746395,0.001527664,0.004678611,14.20353425,11.73343976,12.09773955,19.30221352,20.74940273,18.1984539,19.41669005,12.67823785,1.531497537,0.614943047
ENSG00000012660.14,ELOVL5,6.713920266,21.41996535,0.001238448,0.003964383,17.20681609,17.92848108,19.05371847,25.17961243,23.13314721,26.0180168,24.77692548,18.06300521,1.371694532,0.455959238
ENSG00000115548.17,KDM3A,6.704933922,18.16857743,0.000231294,0.001083158,15.18533739,14.25670612,15.00628788,22.64414118,20.49453855,21.42445343,21.52104439,14.81611047,1.452543462,0.538581332
ENSG00000187091.14,PLCD1,6.703533444,4.532354546,6.31E-05,0.000422524,1.310886371,1.417472812,0.813404289,7.217236145,8.79991197,7.635215688,7.884121268,1.180587824,6.678131951,2.739444599
ENSG00000143153.13,ATP1B1,6.695732234,16.43179603,0.003051822,0.008201725,10.9950829,14.75885618,13.49785066,19.04868519,19.34729659,20.94300466,19.77966215,13.08392991,1.511752377,0.596221847
ENSG00000068903.20,SIRT2,6.679569168,10.74248921,0.003294473,0.008721188,6.972806234,7.626419774,7.608887884,15.39251179,15.28119297,11.57311664,14.0822738,7.402704631,1.902314695,0.927755927
ENSG00000083844.10,ZNF264,6.676262814,11.03626603,0.000731485,0.002622248,8.716758845,7.48149619,6.89614883,15.69449905,13.2684883,14.16020496,14.37439744,7.698134622,1.867257218,0.900920675
ENSG00000132906.18,CASP9,6.652778243,4.565135534,1.60E-06,4.32E-05,1.195821427,1.448218341,1.07219947,8.25617197,7.722050906,7.696351091,7.891524656,1.238746413,6.370573165,2.671423179
ENSG00000109321.11,AREG,6.650352907,3.387541653,7.05E-07,2.74E-05,0,0.187095598,0,6.730199246,6.983292389,6.424662684,6.712718106,0.062365199,107.6356394,6.75001204
ENSG00000154040.21,CABYR,6.644001943,6.193654511,1.07E-06,3.52E-05,3.096260563,2.531424786,2.987275269,9.638445748,9.353884431,9.554636269,9.515655483,2.871653539,3.313650255,1.728421339
ENSG00000151726.15,ACSL1,6.629143951,10.0993527,0.000857217,0.002956826,6.569846684,7.492939127,6.291556378,14.7766741,11.87963285,13.5854671,13.41392468,6.78478073,1.977060898,0.98335731
ENSG00000010072.16,SPRTN,6.625119862,24.26608579,0.001449884,0.004491141,20.68010602,21.94938317,20.23108838,26.29559171,29.31120341,27.12914204,27.57864572,20.95352586,1.316181625,0.396358586
ENSG00000109184.15,DCUN1D4,6.596780491,10.19526661,2.24E-05,0.000211082,6.383519505,6.652462482,7.654647099,13.63505549,13.48694167,13.35897339,13.49365685,6.896876362,1.956488147,0.96826637
ENSG00000095321.18,CRAT,6.59404359,10.29155946,0.000323019,0.001397417,6.411174086,8.232294106,6.340144808,12.90706581,14.22021347,13.63846449,13.58858126,6.994537667,1.94274188,0.958094232
ENSG00000115415.20,STAT1,6.588143417,9.807238396,2.28E-05,0.000213632,6.542623356,6.81196544,6.184911265,13.76504199,12.97153493,12.5673534,13.1013101,6.513166687,2.011511563,1.008280031
ENSG00000161010.15,MRNIP,6.576217221,8.025916101,0.000589327,0.002213452,4.04192507,5.258340427,4.913156975,9.826125744,12.21719296,11.89875544,11.31402471,4.73780749,2.388029639,1.255820743
ENSG00000101347.10,SAMHD1,6.556613314,7.239138837,1.35E-05,0.000152375,3.714063955,3.746314923,4.422117663,10.34301176,11.0321196,10.17720512,10.51744549,3.96083218,2.655362564,1.40890886
ENSG00000124151.19,NCOA3,6.544725387,21.47726421,0.000506465,0.001973655,17.60764717,17.80019824,19.20685914,25.1928564,23.5233007,25.53272361,24.7496269,18.20490152,1.359503477,0.443079841
ENSG00000100417.12,PMM1,6.532729399,17.59232402,0.000177083,0.00088907,15.13986256,13.95082393,13.88719148,21.60339092,19.97095987,21.00171538,20.85868872,14.32595932,1.456006418,0.542016715
ENSG00000095066.12,HOOK2,6.532010219,5.37004401,3.52E-06,6.50E-05,2.132036123,2.271733852,1.908346727,8.852866358,8.879861598,8.175419401,8.636049119,2.104038901,4.104510195,2.037210071
ENSG00000152503.10,TRIM36,6.519694154,3.33165617,3.14E-06,6.20E-05,0.061227086,0.03310269,0.121097505,7.070192842,6.262954813,6.441362085,6.591503247,0.071809093,91.79204092,6.520297161
ENSG00000141002.20,TCF25,6.517749713,19.45740615,0.000114597,0.00064504,17.18093585,16.18074733,15.23391069,22.85306333,22.66488301,22.63089667,22.716281,16.19853129,1.402366708,0.487863652
ENSG00000135241.17,PNPLA8,6.502352338,8.290501885,5.37E-05,0.000378405,4.542599448,4.744499301,5.830878399,11.08512131,11.56634111,11.97357174,11.54167805,5.039325716,2.290321901,1.195550381
ENSG00000169894.18,MUC3A,6.495188156,3.310568637,3.15E-05,0.000264813,0.09077158,0.098152097,0,5.737428679,6.821690336,7.115369129,6.558162715,0.062974559,104.1398755,6.702378777
ENSG00000119844.15,AFTPH,6.493749761,8.363438429,3.91E-05,0.000305957,4.74789757,5.160822141,5.440970935,11.93518439,10.82830949,12.06744605,11.61031331,5.116563549,2.269162339,1.182159825
ENSG00000148677.7,ANKRD1,6.485792556,3.463280145,0.002602205,0.007180227,0,0.410728103,0.250423498,6.694787486,8.722420557,4.701321226,6.706176423,0.220383867,30.42952512,4.927399915
ENSG00000136840.19,ST6GALNAC4,6.447170481,12.56442433,0.000382072,0.001588303,9.51251653,8.67248173,9.837518994,15.87038096,16.87279203,14.6208557,15.78800957,9.340839085,1.690213205,0.757205241
ENSG00000145388.15,METTL14,6.434429622,18.98741497,0.001454149,0.004499744,15.40534687,15.49003578,16.41521781,23.42426391,22.86379839,20.32582703,22.20462978,15.77020015,1.408011919,0.493659546
ENSG00000129657.16,SEC14L1,6.431586573,6.967276664,2.07E-07,1.42E-05,3.778708134,3.668722629,3.80701937,10.02722503,10.12886268,10.39312214,10.18306995,3.751483378,2.714411587,1.440639494
ENSG00000115020.17,PIKFYVE,6.40860897,18.09627595,0.001090828,0.003576297,14.38349145,14.17538621,16.11703672,21.97220373,19.88914762,22.04038994,21.30058043,14.89197146,1.430339864,0.516357987
ENSG00000163904.13,SENP2,6.402728621,16.15657622,0.00222969,0.006344173,12.37616155,13.34628213,13.14319205,19.27199396,17.54987164,21.25195599,19.35794053,12.95521191,1.494220293,0.57939286
ENSG00000196705.8,ZNF431,6.396311754,9.349297441,0.000578402,0.002180184,5.910683045,5.707714291,6.835027356,12.60184032,11.26119241,13.77932723,12.54745332,6.151141564,2.039857673,1.028468495
ENSG00000002919.15,SNX11,6.389521036,16.74692045,0.003072934,0.0082459,14.00300808,12.86121664,13.79225508,18.14891143,22.07086982,19.60526165,19.94168097,13.55215993,1.471476213,0.55726422
ENSG00000085433.16,WDR47,6.388347254,6.814694002,0.000233254,0.001089207,3.562816058,3.133369865,4.165375202,10.19156576,8.92512392,10.90991321,10.00886763,3.620520375,2.764483166,1.467009787
ENSG00000156515.24,HK1,6.345897028,15.7678107,1.99E-05,0.00019666,13.01214835,12.60013341,12.17230479,19.10582056,18.39742474,19.31903233,18.94075921,12.59486218,1.503848072,0.588658825
ENSG00000184486.10,POU3F2,6.342178096,3.683814715,0.001707778,0.005112708,0.699192015,0.378021198,0.460963787,5.099314219,6.811501375,8.653895694,6.854903762,0.512725667,13.36953504,3.740877387
ENSG00000142173.16,COL6A2,6.314549059,4.35898241,5.37E-06,8.54E-05,1.47489118,1.222689688,0.907542775,7.111312254,7.594689993,7.842768572,7.51625694,1.201707881,6.254645625,2.644928147
ENSG00000074317.11,SNCB,6.308809738,3.334750488,0.000141733,0.000753204,0.326067112,0,0.214969747,5.945143189,5.899275756,7.623047127,6.489155357,0.180345619,35.9817742,5.16919442
ENSG00000138030.13,KHK,6.304418406,8.55257848,0.000994355,0.003326351,6.214084,5.006569275,4.980454554,10.51548615,11.36135408,13.23752282,11.70478768,5.400369277,2.167405058,1.115968798
ENSG00000157978.12,LDLRAP1,6.299282141,18.56433669,0.000470435,0.001863083,15.73956425,14.82799774,15.67652487,22.90894294,20.49470285,21.73828749,21.71397776,15.41469562,1.408654332,0.494317634
ENSG00000143437.21,ARNT,6.293653794,21.40907777,0.000404797,0.001659313,17.91997847,17.94373458,18.92303957,24.66376023,23.37846119,25.62549258,24.55590467,18.26225087,1.344626401,0.427205382
ENSG00000019102.12,VSIG2,6.292970515,4.684274724,0.000734256,0.002628623,0.714251985,1.544653745,2.35446267,8.681914805,6.46119966,8.34916548,7.830759982,1.537789467,5.092218507,2.348294327
ENSG00000163001.12,CFAP36,6.279063136,11.42373638,0.000404972,0.001659709,8.178235698,7.393492788,9.280885942,15.40017514,14.55367724,13.73595146,14.56326795,8.284204809,1.757956048,0.813899001
ENSG00000128567.17,PODXL,6.27048646,8.416822389,0.000148748,0.000780204,4.567350353,5.799007978,5.478379146,11.99890181,10.66238414,11.99491091,11.55206562,5.281579159,2.18723705,1.129109586
ENSG00000089902.10,RCOR1,6.26356281,10.77731442,0.000137844,0.000738497,8.172779129,7.35102434,7.412795577,14.34441333,12.90791191,14.47496223,13.90909583,7.645533015,1.819244753,0.86333965
ENSG00000198909.8,MAP3K3,6.261324271,12.66753504,0.00027123,0.001222846,9.776420109,9.996527597,8.837671007,16.43461058,16.27565044,14.6843305,15.79819718,9.536872904,1.656538504,0.728171737
ENSG00000125844.16,RRBP1,6.247771164,19.00300672,0.000646042,0.00237463,17.02350876,15.12442881,15.48942584,22.11436215,21.16325845,23.1030563,22.1268923,15.87912113,1.393458247,0.478669775
ENSG00000157426.14,AASDH,6.245522512,8.655820077,0.000661111,0.002416865,4.996136191,5.289816155,6.313224117,11.30239898,10.86432235,13.16902267,11.77858133,5.533058821,2.128764887,1.090016619
ENSG00000117676.14,RPS6KA1,6.235947978,9.705295917,0.000562123,0.00213514,7.054433509,6.241107431,6.466424844,14.30669094,12.07526645,12.08785233,12.82326991,6.587321928,1.946659059,0.96100023
ENSG00000105755.8,ETHE1,6.22106299,6.66206623,0.000143189,0.000758574,3.580069685,3.781133442,3.293401079,8.703331775,10.0806985,10.5337629,9.772597725,3.551534735,2.751654835,1.460299511
ENSG00000204923.4,FBXO48,6.199114478,8.16393751,0.001032644,0.003426671,5.639805528,4.691054367,4.862280917,11.60132307,9.660266507,12.52889467,11.26349475,5.064380271,2.224061809,1.153196883
ENSG00000068078.20,FGFR3,6.192187942,4.579729506,2.91E-06,5.92E-05,1.753814118,1.540836725,1.156255763,7.861033631,7.780044906,7.386391894,7.675823477,1.483635535,5.17365842,2.371184806
ENSG00000126243.9,LRFN3,6.183025671,14.38409828,0.001943632,0.005683781,11.06485172,12.62011036,10.19279427,16.76595105,18.98513091,16.67575139,17.47561112,11.29258545,1.547529678,0.629967077
ENSG00000187678.10,SPRY4,6.178066883,3.427064709,6.90E-05,0.000449087,0.106542922,0.345617359,0.56193352,6.734293041,5.634515121,7.179486288,6.51609815,0.338031267,19.27661368,4.268779731
ENSG00000175352.11,NRIP3,6.177745128,3.493391878,8.98E-05,0.000543705,0.43651099,0.393335936,0.383711016,7.074536355,5.568714723,7.103542247,6.582264442,0.404519314,16.27181747,4.024303496
ENSG00000081320.11,STK17B,6.17300481,8.627686846,0.000278744,0.001248481,5.252125943,4.603569116,6.767858265,11.80089892,11.90551013,11.4361587,11.71418925,5.541184441,2.11402262,1.079990814
ENSG00000174032.17,SLC25A30,6.15527209,8.487397245,0.000106767,0.000611956,4.891006674,5.068325977,6.269950948,11.39485778,11.15568172,12.14456037,11.56503329,5.4097612,2.137808466,1.096132602
ENSG00000115109.14,EPB41L5,6.142118596,5.094899923,1.88E-05,0.000189635,1.74847482,1.868398166,2.45464889,7.638634583,8.287763953,8.571479128,8.165959222,2.023840625,4.034882549,2.012526679
ENSG00000198914.5,POU3F3,6.134363482,3.291236837,0.000144936,0.000765694,0.322953195,0.349212094,0,7.45859886,5.842938119,5.773718755,6.358418578,0.224055096,28.378817,4.826742545
ENSG00000119541.10,VPS4B,6.133906138,15.82663352,0.001984791,0.005774632,11.02817165,13.58879138,13.66207832,19.57756925,17.77512866,19.32806186,18.89358659,12.75968045,1.480725686,0.566304397
ENSG00000076201.15,PTPN23,6.126463438,27.52433578,0.001864727,0.005494781,26.43959295,23.74853326,23.19518596,30.40946089,30.9322739,30.42096769,30.5875675,24.46110406,1.250457356,0.322455858
ENSG00000113916.18,BCL6,6.116665847,5.185050433,6.89E-05,0.000448375,2.31453548,2.1235262,1.942090848,7.758099738,7.808870817,9.163179515,8.243383357,2.126717509,3.876106404,1.954608175
ENSG00000179292.5,TMEM151A,6.110450438,3.618211752,0.000155264,0.000803529,0.357949381,0.387053773,0.943956444,5.656255668,7.472419128,6.891636117,6.673436971,0.562986533,11.85363518,3.567257656
ENSG00000183963.19,SMTN,6.09929351,15.03289413,0.002316158,0.006540105,12.6025865,11.99201185,11.35514378,16.28895333,19.76075262,18.19791671,18.08254089,11.98324738,1.508985029,0.593578492
ENSG00000174943.11,KCTD13,6.090521072,10.73795645,0.000461676,0.001836985,8.93112797,7.56924,6.577719767,13.30106162,13.88523925,14.16335008,13.78321698,7.692695912,1.791727782,0.841351465
ENSG00000079805.18,DNM2,6.085395475,15.6582036,2.16E-06,4.98E-05,12.3854859,12.54449965,12.91653202,18.86805542,18.43142763,18.80322096,18.70090133,12.61550586,1.482374274,0.567909749
